user_id,skill_level,lat,lng,activity_score,reliability_score,play_style,preferred_slot,last_active_days,play_readiness_score
267,4,29.93170074417744,31.20838046839972,0.2213718787780543,0.7086342785310263,all_round,morning,8,0.441
268,7,30.06698073334422,31.35737450005672,0.836081510229002,0.6523236964140878,aggressive,evening,5,0.7379
269,6,30.0455520211033,31.23086320865777,0.4371588970028413,0.5492509909558586,aggressive,afternoon,10,0.4556
270,3,29.95047622017082,31.42396712744299,0.7097591888222482,0.6537462308740508,aggressive,afternoon,7,0.6549
271,1,30.03419168917095,31.24725940510017,0.694402966929934,0.6488230599571441,aggressive,evening,5,0.6729
272,2,30.11700150694653,31.38282547153798,0.8452255504634921,0.6192228390358191,all_round,afternoon,2,0.7704
273,10,29.99409666365707,31.26858555381685,0.7491663885608373,0.6726315770767491,aggressive,morning,2,0.7459
274,5,29.88464298806642,31.31703684585995,0.2220877114886035,0.8967676275477496,defensive,morning,11,0.4671
275,5,30.0185949738818,31.18203111587858,0.5087397355119216,0.7498857061873858,aggressive,evening,3,0.6514
276,5,29.9478061524166,31.17169926219301,0.6748769232835904,1.0,aggressive,evening,7,0.7604
277,8,29.99261272490689,31.2767764764012,0.6149036204984384,0.7455762279029474,defensive,night,12,0.5777
278,1,30.01347297842519,31.31908425939722,0.7359699313562187,0.6764901339094123,aggressive,morning,13,0.5946
279,1,29.88354782271876,31.24322052016004,0.792085980020547,0.7206199323982299,all_round,afternoon,4,0.7553
280,3,29.89074733285435,31.1370885331933,0.7595213125573422,0.7584737967665309,defensive,evening,1,0.7939
281,5,30.05856534684204,31.13117933069685,0.6114305103401962,0.7852880935756595,defensive,afternoon,11,0.6033
282,7,29.97818250430642,31.1258290878251,0.3176593379983136,1.0,defensive,evening,10,0.5596
283,5,29.81482045265436,31.09859023096485,0.5680133752061329,0.5932019302533647,aggressive,night,4,0.6099
284,5,30.08278752292865,31.24875882875576,0.7249462666650119,0.8488569087266603,all_round,evening,8,0.7167
285,10,30.04178958042194,31.33000351373664,0.4537194945409141,0.7511625896421186,defensive,evening,2,0.6404
286,2,29.96289001407708,31.23892673704601,0.7636294514218838,0.4843353386144074,defensive,night,10,0.5798
287,6,29.91465358311534,31.05916681941297,0.8135107935081148,0.8356048173142144,aggressive,morning,10,0.7252
288,6,30.08686463170515,31.22473916317324,0.6728360557332517,0.9101435341205857,all_round,night,4,0.768
289,5,30.04794804980483,31.22697608026939,0.0985196240637688,0.5914235394333855,all_round,evening,7,0.358
290,9,30.21060818261472,31.40767990001804,0.4199440947118754,0.7186599198162044,aggressive,evening,5,0.5738
291,3,30.053615087898,31.12342896696643,0.9895140485400947,0.4611968606988445,all_round,night,0,0.8067
292,10,30.05101625130096,31.20874579179206,0.551623197254892,0.5311790310473495,aggressive,evening,1,0.6208
293,4,30.00664576559132,31.37646821444356,0.2928542198367808,0.8772044366425878,all_round,evening,14,0.4521
294,6,30.08534206937606,31.27599826730772,0.872344529895849,0.6500375240988848,aggressive,afternoon,6,0.7401
295,6,30.07000681609985,31.28506504588131,0.6524040064778611,0.5536795537592941,all_round,evening,2,0.6607
296,9,30.12013800068522,31.24916675496191,0.8488892880123906,0.7544190546687645,aggressive,evening,0,0.846
297,5,29.97829416650902,31.26639548309258,0.6998525615394857,0.6416381352853465,all_round,afternoon,5,0.6728
298,3,29.98516740216448,31.30220876242228,0.7325406445181905,0.6493767513336696,aggressive,evening,14,0.5703
299,1,29.98167174632704,31.17524109448858,0.715341664588613,0.8308989038512354,defensive,evening,5,0.7461
300,4,30.08326413769432,31.31024468631265,0.77554789614578,0.545739996159848,aggressive,afternoon,14,0.5533
301,9,30.13986995522374,31.13015975864916,1.0,0.5841952180977251,all_round,morning,7,0.7611
302,1,29.98329276054806,31.26626943782652,0.8247811404726538,0.7431119988223303,aggressive,evening,11,0.6846
303,9,29.98601810177655,31.25429927706291,0.3655389227878038,0.8654114686122307,aggressive,morning,11,0.5207
304,6,30.04512617790958,31.19069655294463,0.7303990727502027,0.9057240452234774,aggressive,morning,0,0.8457
305,2,30.00033907999897,31.23818517797395,0.8554665382585792,0.6202407419457565,aggressive,evening,0,0.802
306,4,30.09616429225119,31.19019678778675,0.8664861451765062,0.8606065450379472,aggressive,morning,13,0.7178
307,6,29.83985781675048,31.15426389385106,0.5732111030493621,0.6023786559794386,all_round,afternoon,13,0.4954
308,4,29.95386359624665,31.21171082067091,0.859690000133863,0.9939314020360199,all_round,evening,1,0.9214
309,2,29.95740669328308,31.15168090917027,0.8169936319192169,0.5499343461870407,aggressive,afternoon,9,0.6401
310,7,29.83437151900911,31.26582379712746,1.0,0.9192718216187596,all_round,night,13,0.7984
311,7,29.9429089244505,31.14799316046781,0.5149996874752679,0.6215270839771914,all_round,night,14,0.4626
312,2,29.94678751073232,31.29695816183928,0.5586678962479235,1.0,aggressive,evening,4,0.7481
313,3,30.00391162763849,31.14548167456569,0.5948985712772084,0.8086981093278727,all_round,night,12,0.5907
314,3,30.10903727133282,31.19469640675352,0.5617600129930205,0.5675975205887667,aggressive,night,9,0.5315
315,7,30.00039514790474,31.19003172734278,0.4897962650425515,0.641664228068624,aggressive,afternoon,13,0.4717
316,8,29.93753490237831,31.34601173830999,0.1527184089787263,0.8371771807835612,all_round,evening,2,0.5351
317,8,30.01544363670292,31.26642319564933,0.5717540947298358,0.8778966626423341,defensive,morning,9,0.6446
318,10,30.10393388971531,31.22306129579645,0.7164844507459828,0.7093926612413306,defensive,evening,0,0.7707
319,8,29.94192329471081,31.27989755528558,0.5612200678089361,0.7266987421445199,defensive,evening,5,0.6402
320,4,29.94715400928628,31.07142461221362,0.9983686130352398,0.8337529548966098,all_round,morning,0,0.9411
321,2,30.06468391674194,31.23654931282872,0.6524076462888553,0.739769764051623,aggressive,afternoon,6,0.6725
322,7,30.00227711074153,31.39980113422438,0.8823852299331444,0.5259742710992437,all_round,night,12,0.6212
323,10,30.07179877525676,31.25058772051221,0.6970556742913944,0.5980538963039729,aggressive,afternoon,9,0.603
324,10,30.01890825665637,31.24543305353355,0.7987533157807865,0.7552679914727497,aggressive,afternoon,4,0.7704
325,3,30.07613309184716,31.28385027037137,0.7002634797080413,0.902322362474654,aggressive,afternoon,6,0.7509
326,3,29.93719375087675,31.31164841946515,0.8963812337426413,0.9623973636243071,all_round,evening,5,0.8735
327,1,30.01903322793694,31.08020266456881,0.6600690830238322,0.8369294131157174,all_round,evening,10,0.6566
328,2,30.00314479885095,31.10541388145672,0.7393017274559814,0.7630936141554545,aggressive,evening,3,0.7598
329,6,29.92272872607167,31.25682330328689,0.7159399280570079,0.8323220828973715,defensive,evening,1,0.8002
330,6,29.8949217641705,31.1828098750482,0.5981086175370827,0.6199873724689716,all_round,afternoon,7,0.5928
331,4,30.07485992282197,31.34496202097759,0.7228968174064418,0.6970153559612678,defensive,morning,12,0.6093
332,4,29.99192380942256,31.21478604880918,1.0,0.5963803917990784,aggressive,evening,7,0.7654
333,9,29.93821757746821,31.08523754114295,0.6013285504228205,0.5326886083938432,all_round,evening,3,0.617
334,5,30.01230568504613,31.13855888665248,0.7255036807135847,0.7700323517454307,aggressive,evening,0,0.796
335,9,30.11024150858794,31.02002591842955,0.8764002111564997,0.7478269959877115,all_round,evening,14,0.6695
336,10,29.83754097237025,31.22126995701737,0.8552455905699705,0.8231478726763519,aggressive,evening,11,0.7263
337,4,29.90026890480774,31.22492926981885,0.6521089551894858,0.801916774633867,aggressive,evening,2,0.7475
338,3,29.94616908464838,31.20604298321745,0.2209900334676749,0.7563966406985793,all_round,evening,1,0.5509
339,10,30.13689430933763,31.32631032312238,0.7430065073567239,0.8034924998516331,aggressive,evening,1,0.8022
340,7,30.04260695863354,31.33588158692134,0.2504946334478506,0.7135975355658785,aggressive,evening,5,0.4958
341,3,30.0813853792369,31.22636892613151,0.9145887015694216,0.78193370928336,defensive,evening,12,0.7252
342,7,29.9287871264699,31.06922450660185,0.6805052968147869,0.611078339597046,aggressive,night,2,0.6934
343,6,29.93043712997836,31.28938252643938,0.829941323576958,0.7754558888458695,all_round,evening,12,0.6849
344,10,30.05582509733782,31.28442881828068,0.4876199951274108,0.8202626527929013,all_round,morning,0,0.7065
345,3,30.02466194647484,31.26475132561255,0.3705486548059903,0.6195477857891695,aggressive,afternoon,11,0.4369
346,10,30.06389910550913,31.31851837994465,0.6969357891454101,0.727774814848927,all_round,evening,4,0.715
347,10,30.00498632072572,31.14681375228312,0.6439513808078945,0.626459623555596,aggressive,evening,14,0.5224
348,2,30.04225149811637,31.40070043089481,0.5615226512917102,0.6410239955225827,defensive,evening,7,0.5837
349,2,30.03264952679241,31.16324577974865,0.6652390305318975,0.5512605967346768,aggressive,evening,4,0.639
350,6,30.08222139112679,31.29993783417607,1.0,0.9098662387749833,aggressive,afternoon,3,0.9285
351,1,30.08456066255556,31.10501218444693,0.8002145985264304,0.8798527762080072,all_round,evening,12,0.708
352,3,29.89041024044866,31.16557882501839,0.8389097490553974,0.8006150781341006,defensive,evening,6,0.7777
353,5,29.84021851557273,31.36130949173803,0.8019086404796041,1.0,defensive,evening,5,0.8442
354,10,30.10013963181212,31.21912801415993,0.9163031858933948,0.6916131455147412,defensive,evening,11,0.7077
355,10,30.11501800746095,31.30719380841062,0.615787098877866,1.0,all_round,morning,8,0.7204
356,2,29.93835015843893,31.25895643109754,0.2801429646184472,0.6858705876955169,all_round,evening,9,0.4461
357,9,29.87121316747635,31.23160334751999,0.6160544960589183,0.7582790027634024,all_round,evening,6,0.6626
358,1,30.02792278568058,31.34910802599461,0.7961124277993703,0.6603333129089688,defensive,night,0,0.7894
359,8,30.09446705810804,31.22106729402785,0.4754359288792868,0.7758488340090457,all_round,evening,0,0.6855
360,9,30.16380756179474,31.09754095139492,0.6182541289119206,0.8453422391829366,all_round,afternoon,0,0.7741
361,9,30.06130380576812,31.17574079264386,0.5254814462595837,0.7029125410420374,all_round,evening,8,0.5758
362,3,29.99026266427314,31.28409533829613,0.9203652653317635,0.986507977067643,all_round,evening,7,0.8661
363,9,29.94854955027321,31.271640728509,0.7849022627731814,0.755872392695019,aggressive,afternoon,11,0.6711
364,2,30.02091610333365,31.11463533998116,0.7672773117159126,0.7605728079165298,all_round,evening,13,0.6381
365,6,29.99605882368918,31.18205259844734,0.7618882363617748,0.5836503458229424,all_round,morning,2,0.7205
366,5,29.9387945675417,31.19346229206382,0.6432951345406172,0.7827748611825577,defensive,morning,14,0.5768
367,4,30.18390045206906,31.21076243247086,0.6855601308549506,0.6998959168785951,all_round,morning,13,0.5801
368,1,30.16281347216577,31.12992691291187,0.4366667755041829,0.6287640405994069,defensive,morning,9,0.4966
369,8,30.11088389468443,31.18973031135044,0.2564404438248979,0.6035288387777454,all_round,night,7,0.4333
370,4,29.94633196817527,31.18171116117924,0.6770146034621044,1.0,defensive,evening,2,0.828
371,7,30.08840154594378,31.30172266078095,0.708318246128986,0.6804784124731447,aggressive,afternoon,2,0.7302
372,5,30.07117011275983,31.30472970487922,0.867667622316568,0.5014521868828098,defensive,evening,0,0.766
373,4,30.05540364993632,31.22833516335289,0.9328404468948261,0.6152667810401141,all_round,afternoon,9,0.7151
374,9,30.1199732213635,31.20863681633034,0.9325997272998104,0.712264824078568,aggressive,afternoon,6,0.789
375,1,30.0708296914289,31.25119394496313,0.470355753207102,0.8020000548924727,aggressive,morning,2,0.6657
376,8,30.07920113890435,31.17467399140355,0.5865922937090415,0.803219478258797,aggressive,evening,2,0.7184
377,8,30.07095250266978,31.1482534334266,0.7364601732586483,0.8214921827664787,all_round,morning,0,0.8189
378,4,30.04726331264017,31.16478230328594,1.0,0.6232709540044006,defensive,evening,9,0.7481
379,3,29.87731110962287,31.18921494688228,0.9164178566685048,0.7710660665252318,defensive,afternoon,10,0.7489
380,1,30.02668968619285,31.14692209601662,0.8514914891597085,0.5885910803834132,all_round,evening,9,0.6692
381,10,29.97550464329207,31.25296476472503,0.5801981680011277,0.6270535525478982,all_round,evening,1,0.6672
382,10,29.9176127233888,31.2983772539027,0.4910240663920776,0.5823436538249611,all_round,morning,0,0.6248
383,3,30.15454532954406,31.11303213593614,0.7920034190089831,0.5417416718102596,defensive,morning,1,0.7327
384,1,30.15831962727086,31.24201029689728,0.4518809724378152,0.8796314233287013,defensive,night,11,0.5646
385,2,30.12873764802365,31.22240513637869,0.6070814568235455,0.8232917551468332,aggressive,evening,11,0.6147
386,1,30.04041707334847,31.26732069484294,0.629339969179654,0.8664998054967195,defensive,evening,4,0.7331
387,9,30.12805000967621,31.23896489855171,0.9367241760421054,0.7258969599036444,all_round,morning,0,0.8756
388,9,30.02096425444815,31.12371205760547,0.586154485467258,0.836521154829772,defensive,afternoon,4,0.7032
389,2,30.03622378215182,31.13900885609143,0.2109350650569293,0.4558065893036182,defensive,evening,12,0.2945
390,8,29.93252229036304,31.2423538860468,0.7408000365792443,0.8494631277068032,defensive,night,2,0.804
391,2,30.05175930435991,31.32230247357964,0.5241760664412933,0.7465679745007545,aggressive,afternoon,11,0.5505
392,4,30.02483087427395,31.06286501031656,0.6576735843987944,0.8140664400223748,all_round,evening,6,0.7009
393,6,29.91578783065324,31.26765812638412,0.6343931538484178,0.7770034948572919,aggressive,evening,2,0.7308
394,8,30.01590423105467,31.33516976042301,0.6007332807528017,0.571941726819467,defensive,morning,14,0.4838
395,9,30.01362163489145,31.2277579299035,0.7922613047212468,0.4952940336913429,aggressive,afternoon,7,0.6365
396,1,30.16380489333157,31.28401619968211,0.3740843218965128,0.6131918750725555,all_round,afternoon,10,0.4496
397,2,30.09153706628107,31.18375447352818,0.5569374395082152,0.8047375921909368,defensive,evening,1,0.7189
398,3,30.02091563512732,31.23045070405785,0.7731268243611287,0.8235137122763093,aggressive,evening,5,0.7695
399,4,30.03990298478409,31.11032691853535,0.5394647404380137,0.5148086583927205,all_round,evening,9,0.5029
400,10,30.02353699024833,31.05245253532649,0.3604147923314051,0.5728350948797678,all_round,afternoon,9,0.4427
401,8,30.00376688121636,31.31542126409802,0.7703399617862124,0.611514647108874,all_round,evening,0,0.7607
402,4,29.93340582420894,31.16120040578204,0.852157033479477,0.6664042409599776,aggressive,evening,9,0.6967
403,10,30.00791584979144,31.20355777239972,0.6419008626242588,0.5156923753721021,aggressive,evening,14,0.4827
404,5,29.9603121394678,31.12908461973838,0.2970477922754842,0.5066922350789801,all_round,evening,11,0.3643
405,6,29.91997475688615,31.12720242375329,0.7770745544057869,0.5967247055388669,all_round,afternoon,3,0.7185
406,5,30.0608977451638,31.22609298399243,0.3512201813444562,0.7329380754337508,all_round,evening,13,0.4412
407,2,30.05130117279466,31.18163382446915,0.7055838698326699,0.5429108490369764,aggressive,afternoon,10,0.5742
408,10,29.87706339909055,31.27023767983957,0.4902565115464113,0.7026294735042351,all_round,afternoon,0,0.6665
409,1,30.01018522900039,31.27620307351837,0.4412289285619463,0.8787829224212723,all_round,morning,1,0.6928
410,2,30.09965611087199,31.26566797170597,0.5704561969256557,0.5247330393879734,aggressive,evening,13,0.467
411,3,30.1047378991117,31.25908806327427,0.6170064398430932,0.689033136238419,defensive,evening,3,0.6788
412,3,30.10206694743082,31.36622145639455,0.5340425149304393,0.8737135100626159,all_round,afternoon,1,0.7328
413,2,30.02311305655212,31.15459249847641,0.7559665900787271,0.6572597414454285,all_round,night,6,0.6902
414,1,29.95239637376247,31.23560521070376,0.56970751187741,0.6339495463712371,defensive,evening,7,0.5849
415,7,29.93330409381135,31.33061518564157,0.826434356900928,0.894524372145971,all_round,morning,8,0.7783
416,10,30.04756839238003,31.34116318474704,0.7006111698158263,0.6740696881542678,all_round,evening,9,0.6312
417,2,30.05034240274921,31.12625890805243,0.5244397028126646,0.8856742537808351,aggressive,afternoon,14,0.5593
418,3,30.1229864889284,31.21501156466753,0.4941308209101886,0.7843448086690797,aggressive,night,11,0.5502
419,6,30.10799837202737,31.34864968766938,0.3534506661714611,0.6685733020635245,aggressive,afternoon,0,0.5931
420,10,30.00942170747751,31.28064632841592,0.702331972016028,0.7919535795896295,defensive,afternoon,1,0.7799
421,7,29.92046352969113,31.25562104251838,0.5861742414947556,0.7680674270769057,defensive,evening,0,0.7326
422,8,29.99447147223913,31.22258522452523,0.2230048049485674,0.8731324231503711,aggressive,afternoon,5,0.5393
423,6,30.03737849558484,31.20929592594338,0.553571322901508,0.6377481693202472,aggressive,evening,5,0.6057
424,5,30.00383334036885,31.26305752504722,0.4878138747341086,0.7261809100172429,all_round,evening,14,0.487
425,2,29.97376847135379,31.21981007000124,0.9336219665907188,0.7107726480593044,all_round,afternoon,5,0.8022
426,9,30.04023078519759,31.23659371031644,0.3434998498592043,0.8256222212459677,all_round,evening,0,0.6435
427,9,29.97968338068715,31.2462878964892,0.3905568560478703,0.5662231208333737,all_round,night,13,0.4006
428,1,29.96975471330197,31.18575427772052,0.849794535759026,0.8725465572356783,defensive,evening,3,0.8478
429,8,30.04491622674427,31.28257034991051,0.8942173683435134,0.7899493158255625,aggressive,evening,13,0.7055
430,1,29.98784059358966,31.47313957187323,0.5159030710293846,0.522461238955058,all_round,afternoon,11,0.4684
431,8,30.03952835111827,31.09784106885391,0.5362245518943961,0.901239423822075,all_round,morning,13,0.5834
432,9,30.04185632182817,31.2659210019352,0.7609223713795963,1.0,all_round,night,12,0.7324
433,2,29.92884567991267,31.17918479291049,0.2311220365498442,0.8702750954324111,defensive,evening,2,0.5819
434,5,29.98150071009077,31.28619220620154,0.3149851367889999,0.9340477150839703,aggressive,evening,9,0.5487
435,2,30.13502215519332,31.24372459786623,0.5994679878468719,0.7328057072403882,defensive,night,6,0.6462
436,6,29.92703363898126,31.30094838192339,0.9289803019032428,0.4707742620392235,defensive,morning,9,0.6628
437,10,29.85066764408236,31.3340405261207,0.5715685841299869,0.4433819323248713,defensive,evening,11,0.4657
438,1,29.8710523877406,31.25539368942145,0.6681686225123279,0.7582623065801637,all_round,afternoon,7,0.6727
439,4,30.02232879572613,31.33056418307313,0.8540820690615222,0.631203178840503,all_round,morning,4,0.7519
440,10,30.02247338224262,31.0524561684969,1.0,0.5828135582508973,defensive,evening,13,0.6807
441,4,30.01059113156599,31.36723618383328,0.5461672748333037,0.7105879974046987,defensive,afternoon,9,0.5745
442,2,30.11713518631428,31.27000497215139,0.6469693897279833,0.8123377931791932,all_round,night,13,0.6021
443,5,29.80617324535176,31.32622746845961,0.9779699398417117,0.502086367985678,defensive,afternoon,3,0.7758
444,6,30.05167470995447,31.14240994041268,0.3760041304655429,0.6526683569579422,aggressive,evening,12,0.4376
445,7,30.14491505614428,31.17353840947157,0.8349645926996879,0.9464806024680472,all_round,evening,4,0.8537
446,4,29.92977753880866,31.25167506353158,0.4667032041749736,0.5587067429667938,defensive,evening,6,0.5256
447,10,29.98961547905681,31.238636968853,0.6684450260785683,0.8504641780747434,all_round,night,12,0.6385
448,6,29.95976864662171,31.2626454870408,0.6063285714679506,0.6472903857676509,all_round,evening,5,0.6327
449,3,29.9484523163138,31.32676121287439,0.4775579118737788,0.8018690639774929,defensive,afternoon,3,0.6556
450,10,29.99389903959815,31.09878237477577,0.4730416530215105,0.88459912608043,defensive,morning,13,0.5491
451,10,30.13419882269476,31.31790552573738,0.6997545855656758,0.8311922650477532,defensive,afternoon,14,0.6191
452,5,30.166990934039,31.24066255279663,0.8291970790692829,0.8563739403320815,all_round,night,4,0.8195
453,1,29.99312486199679,31.22369745111003,0.6266474834260695,0.5472609699888066,defensive,evening,4,0.6202
454,6,30.17240481712516,31.12231078124921,0.6626203685719789,0.8870489560111948,aggressive,afternoon,3,0.7686
455,6,30.02284611815877,31.28024389347015,0.7528113319323885,0.592096032804777,all_round,afternoon,0,0.746
456,2,30.16029528213609,31.04687137191751,0.4751086208576673,0.7589312648357307,all_round,evening,8,0.5728
457,7,30.01253610802772,31.2918715208991,0.7831446515143261,0.758736928049584,defensive,evening,3,0.778
458,9,30.03048462608369,31.12063153316216,0.7974817574707544,0.7927683838304371,defensive,afternoon,12,0.6763
459,2,30.04923795781142,31.2442766330094,1.0,0.7705435014090285,defensive,evening,2,0.893
460,8,30.2743082943494,31.23046649301376,0.5823012456992752,0.5934285032212915,all_round,evening,9,0.5497
461,2,30.08810284598758,31.33356305178351,0.567545275699737,0.5175198881556425,all_round,evening,7,0.5432
462,8,29.96341883760388,31.22570758647889,0.7884138568832741,0.8508523019942653,all_round,afternoon,9,0.7326
463,5,30.09751982962207,31.18446891510834,0.7974387504041849,0.7478751866278373,all_round,evening,1,0.8073
464,1,29.99105339703325,31.1994717843223,0.5536843123921918,0.8924065261436727,aggressive,morning,6,0.6815
465,10,29.9808199853679,31.34183062150037,0.5774307181525913,0.7132900598718198,all_round,afternoon,9,0.5895
466,2,30.09268810879137,31.28290375753447,0.7474035508792473,0.5092253458984559,defensive,evening,5,0.6479
467,6,30.02248684702169,31.20914960147815,0.5010348366677609,0.8649194521506158,defensive,evening,13,0.5549
468,2,30.04228607316094,31.22108428640284,0.5761038821572974,0.6644444085508339,defensive,afternoon,7,0.5985
469,10,30.02111881774922,31.11462583275316,0.6661266981263183,0.7713005186131532,all_round,night,5,0.703
470,8,30.04692665012843,31.27107793606812,0.8292689632680065,0.6228810857280721,all_round,morning,0,0.7912
471,9,30.05399727179489,31.09921474338436,0.5411722490876827,0.9666452565350535,aggressive,evening,2,0.7552
472,5,29.86504264538357,31.30014371726683,0.3183707968344791,0.5885152763725204,all_round,night,7,0.4559
473,5,30.07332581348876,31.2502897273993,0.3050124558467221,0.6693855368840738,all_round,evening,6,0.4915
474,7,29.94143844641357,31.43095614396591,0.4233056479928961,0.7361173054045974,aggressive,evening,13,0.4748
475,8,29.90461606915525,31.15198915570205,0.4136298107240113,0.5561726509369562,aggressive,evening,11,0.4341
476,9,30.01532710049131,31.23178703271675,0.6221700634484164,0.7695779292881393,all_round,evening,2,0.7227
477,1,30.02671848026516,31.38386301607384,0.4360015723524311,0.9617865716201235,all_round,evening,8,0.6262
478,7,29.96451950683422,31.33531117122331,0.5235041072321833,0.6464306758959434,all_round,evening,6,0.5818
479,2,30.08648254861344,31.18430303587361,0.5106645407032311,0.7792714228547588,aggressive,afternoon,1,0.6892
480,3,29.91262598669033,31.25791739426987,0.5707085850473612,0.3075846920942167,all_round,evening,9,0.4445
481,9,29.9874445000982,31.24015994851321,0.888050779674162,0.7141606199272739,all_round,afternoon,8,0.7429
482,3,29.97321006920536,31.26255646939153,0.769150566097493,0.6730436571110692,all_round,night,1,0.7683
483,8,30.01627301837285,31.18410556512121,0.6529032947496807,0.5972253596384423,all_round,afternoon,7,0.6095
484,5,30.04230914277178,31.23285436778394,0.5670152694954491,0.8822175704442798,aggressive,afternoon,10,0.6306
485,3,29.93936856403012,31.11215580997786,0.5720181218078562,0.6710634477564258,defensive,night,4,0.6389
486,4,30.0779426141965,31.25080987614945,0.7089943645913509,0.6933783769359618,aggressive,afternoon,5,0.6951
487,6,30.02504018946678,31.27600165387375,0.7551504332034122,0.6634210687816393,all_round,afternoon,1,0.7587
488,8,29.86864429973505,31.22180644698849,0.486628848901892,0.4324776192352385,aggressive,evening,3,0.5304
489,7,29.86331268476824,31.11079592875322,0.6565665360105617,0.5502020339884558,all_round,morning,14,0.5014
490,10,30.01901445656565,31.31908254902812,0.2843084776406552,0.8641640229180324,aggressive,morning,9,0.5104
491,9,30.00232261457709,31.26916200303942,0.6881084811507074,0.4035074029680042,defensive,evening,2,0.6242
492,8,30.01172639091403,31.18191879218392,0.7871868635525635,0.6050526975576441,all_round,afternoon,7,0.6727
493,7,30.01776140347758,31.21755196425296,0.5995876471614424,0.6600419915565354,all_round,afternoon,2,0.6742
494,3,30.03804478716081,31.11994644777745,0.976974859305219,0.9815432800937347,aggressive,morning,6,0.9032
495,5,30.09581196878786,31.15796718977776,0.491377079461511,0.8352905648244553,aggressive,afternoon,2,0.6868
496,2,29.9311116079266,31.19697509229143,0.689139274754587,0.636424420942035,all_round,afternoon,9,0.6129
497,4,29.92624227256794,31.33827366498241,0.6435515456001281,0.9156770545673326,all_round,morning,8,0.7034
498,10,29.93253409136901,31.188839728729,0.6319464198601865,0.608922626924832,all_round,evening,9,0.5775
499,5,30.0431133333735,31.2912170927463,0.6294220097591454,0.8713649705601008,defensive,evening,6,0.7082
500,2,30.11959579029172,31.19693470377107,0.6692789054017049,0.5161684131115476,defensive,morning,4,0.6285
501,7,29.98549284494084,31.25983580486815,0.802632573823466,0.8809886747683735,defensive,afternoon,3,0.8295
502,10,29.81986401246723,31.2286883598285,0.897992522529454,0.6590799531793521,aggressive,night,3,0.7948
503,9,29.88368057099117,31.30984452800742,0.6495949559892517,0.5657243638588095,defensive,evening,6,0.6103
504,3,29.95335706217632,31.19721509294251,0.7967568929908939,0.6874284580385529,all_round,evening,6,0.7191
505,5,29.97538168900038,31.1141977399998,0.5236819496719791,0.7616016269580322,all_round,evening,10,0.5689
506,6,29.98732890981962,31.12944407749091,0.787871981490722,0.6457877354211432,defensive,afternoon,0,0.7806
507,3,30.02308648983847,31.19744980048458,0.5128415257111418,0.8030930258992985,all_round,evening,4,0.6585
508,3,29.99506029353421,31.14007520234576,0.8463187884958638,0.6325509174503898,defensive,night,12,0.6422
509,3,30.10394716884347,31.27281696125436,1.0,0.8130558590897037,defensive,night,13,0.7612
510,10,29.96591861554549,31.20273854681135,0.6280249001651494,0.78633330930549,aggressive,afternoon,13,0.5845
511,8,29.95101456324196,31.42996852400211,0.2553421716546665,0.7108615417938097,all_round,afternoon,4,0.5104
512,9,30.05831004308164,31.10098283238903,0.5513468720159319,0.6537926531451075,all_round,morning,2,0.6503
513,9,29.89714863440591,31.25629065429678,0.8717375241720746,0.7427311193647899,defensive,afternoon,2,0.8256
514,10,30.0511753364256,31.14976375811954,0.7495538216645441,0.8025380614550548,defensive,afternoon,1,0.8049
515,2,30.0282042546981,31.20052789276938,0.6948044477615053,1.0,aggressive,evening,14,0.676
516,9,30.00820460080655,31.25131355786724,0.8315603040718711,0.860913063269727,aggressive,afternoon,13,0.7022
517,1,30.14706208857194,31.05397029001006,0.7372016190647159,0.8663984924723762,aggressive,night,12,0.675
518,5,29.97022340437642,31.25894608934304,0.8691905337412046,1.0,all_round,morning,10,0.8078
519,6,30.18482385364193,31.39223259698193,0.8154962617964574,0.7973937715151765,aggressive,morning,5,0.7794
520,4,30.00196548406175,31.20372493613051,0.9239060814926526,0.7926965266967553,defensive,night,7,0.7999
521,2,29.91783868440238,31.26078462854444,0.7145832951031258,0.8256022611482481,all_round,evening,12,0.6505
522,2,30.02559356647959,31.32199373545003,0.8129466922689119,0.568655103361762,defensive,afternoon,12,0.6049
523,9,29.9339003839745,31.22688371999784,0.5947171268445587,0.6534147545371866,aggressive,evening,7,0.603
524,4,29.95985953217492,31.19352318491748,0.541737053919379,0.6440746099961498,all_round,afternoon,12,0.5092
525,4,30.05176266400124,31.05794108770226,0.9572181752754152,0.8171420965829342,aggressive,morning,5,0.8501
526,10,30.06444656709201,31.2912792575516,0.6889168417380839,0.6938738156668202,defensive,evening,6,0.6729
527,2,29.97022658397966,31.23094652722169,0.7948785018552282,0.7407335138211454,aggressive,afternoon,12,0.657
528,10,30.09899241160371,31.15898529188895,0.6722732025940502,0.8831181930222697,aggressive,evening,5,0.7449
529,10,30.11260062064169,31.25012773682221,0.5444271828344065,0.8494726108056208,aggressive,afternoon,11,0.5956
530,6,30.13490414052506,31.1933055714555,0.6519769206648323,0.6957418495438129,defensive,evening,6,0.6569
531,2,30.06235307257006,31.19772590951075,0.9084789231981886,0.6195007354682666,aggressive,evening,4,0.7723
532,2,30.12907429696686,31.28850329248869,0.7499432133702963,0.8902912097479783,all_round,morning,3,0.8091
533,3,29.86953612576207,31.13292940709409,0.3419348312485174,0.8360836771364798,defensive,morning,9,0.5265
